window_index,deviation_score,smoothed_score,status,consecutive_exceedances,recommended_action,run,rul_label
325,0.5192,0.6184,NORMAL,0,Continue operation and monitoring,dev_run_0,2478.0
326,0.8077,0.6563,NORMAL,0,Continue operation and monitoring,dev_run_0,2477.0
327,0.8026,0.6855,NORMAL,0,Continue operation and monitoring,dev_run_0,2476.0
328,0.6215,0.6727,NORMAL,0,Continue operation and monitoring,dev_run_0,2475.0
329,0.5363,0.6454,NORMAL,0,Continue operation and monitoring,dev_run_0,2474.0
330,0.7853,0.6734,NORMAL,0,Continue operation and monitoring,dev_run_0,2473.0
331,0.7241,0.6835,NORMAL,0,Continue operation and monitoring,dev_run_0,2472.0
332,0.6432,0.6755,NORMAL,0,Continue operation and monitoring,dev_run_0,2471.0
333,0.6843,0.6772,NORMAL,0,Continue operation and monitoring,dev_run_0,2470.0
334,0.8732,0.7164,NORMAL,0,Continue operation and monitoring,dev_run_0,2469.0
335,0.9777,0.7687,NORMAL,0,Continue operation and monitoring,dev_run_0,2468.0
336,0.6167,0.7383,NORMAL,0,Continue operation and monitoring,dev_run_0,2467.0
337,0.7444,0.7395,NORMAL,0,Continue operation and monitoring,dev_run_0,2466.0
338,0.5882,0.7093,NORMAL,0,Continue operation and monitoring,dev_run_0,2465.0
339,1.012,0.7698,NORMAL,0,Continue operation and monitoring,dev_run_0,2464.0
340,0.8153,0.7789,NORMAL,0,Continue operation and monitoring,dev_run_0,2463.0
341,0.8564,0.7944,NORMAL,0,Continue operation and monitoring,dev_run_0,2462.0
342,0.7824,0.792,NORMAL,0,Continue operation and monitoring,dev_run_0,2461.0
343,0.6866,0.7709,NORMAL,0,Continue operation and monitoring,dev_run_0,2460.0
344,0.6822,0.7532,NORMAL,0,Continue operation and monitoring,dev_run_0,2459.0
345,0.9467,0.7919,NORMAL,0,Continue operation and monitoring,dev_run_0,2458.0
346,0.6816,0.7698,NORMAL,0,Continue operation and monitoring,dev_run_0,2457.0
347,0.6857,0.753,NORMAL,0,Continue operation and monitoring,dev_run_0,2456.0
348,0.7129,0.745,NORMAL,0,Continue operation and monitoring,dev_run_0,2455.0
349,0.6893,0.7338,NORMAL,0,Continue operation and monitoring,dev_run_0,2454.0
350,0.6489,0.7169,NORMAL,0,Continue operation and monitoring,dev_run_0,2453.0
351,3.1487,1.2032,NORMAL,0,Continue operation and monitoring,dev_run_0,2452.0
352,0.4935,1.0613,NORMAL,0,Continue operation and monitoring,dev_run_0,2451.0
353,0.4929,0.9476,NORMAL,0,Continue operation and monitoring,dev_run_0,2450.0
354,0.6123,0.8806,NORMAL,0,Continue operation and monitoring,dev_run_0,2449.0
355,0.8123,0.8669,NORMAL,0,Continue operation and monitoring,dev_run_0,2448.0
356,0.6281,0.8191,NORMAL,0,Continue operation and monitoring,dev_run_0,2447.0
357,0.5468,0.7647,NORMAL,0,Continue operation and monitoring,dev_run_0,2446.0
358,0.6363,0.739,NORMAL,0,Continue operation and monitoring,dev_run_0,2445.0
359,0.5954,0.7103,NORMAL,0,Continue operation and monitoring,dev_run_0,2444.0
360,0.7023,0.7087,NORMAL,0,Continue operation and monitoring,dev_run_0,2443.0
361,0.5409,0.6751,NORMAL,0,Continue operation and monitoring,dev_run_0,2442.0
362,0.5492,0.6499,NORMAL,0,Continue operation and monitoring,dev_run_0,2441.0
363,1.1569,0.7513,NORMAL,0,Continue operation and monitoring,dev_run_0,2440.0
364,1.135,0.8281,NORMAL,0,Continue operation and monitoring,dev_run_0,2439.0
365,0.8734,0.8371,NORMAL,0,Continue operation and monitoring,dev_run_0,2438.0
366,0.6898,0.8077,NORMAL,0,Continue operation and monitoring,dev_run_0,2437.0
367,0.5182,0.7498,NORMAL,0,Continue operation and monitoring,dev_run_0,2436.0
368,0.9105,0.7819,NORMAL,0,Continue operation and monitoring,dev_run_0,2435.0
369,0.7335,0.7722,NORMAL,0,Continue operation and monitoring,dev_run_0,2434.0
370,0.6611,0.75,NORMAL,0,Continue operation and monitoring,dev_run_0,2433.0
371,0.6012,0.7203,NORMAL,0,Continue operation and monitoring,dev_run_0,2432.0
372,0.5127,0.6787,NORMAL,0,Continue operation and monitoring,dev_run_0,2431.0
373,0.5927,0.6615,NORMAL,0,Continue operation and monitoring,dev_run_0,2430.0
374,0.9979,0.7288,NORMAL,0,Continue operation and monitoring,dev_run_0,2429.0
375,0.5575,0.6945,NORMAL,0,Continue operation and monitoring,dev_run_0,2428.0
376,1.0703,0.7697,NORMAL,0,Continue operation and monitoring,dev_run_0,2427.0
377,0.7143,0.7586,NORMAL,0,Continue operation and monitoring,dev_run_0,2426.0
378,0.9542,0.7977,NORMAL,0,Continue operation and monitoring,dev_run_0,2425.0
379,0.9007,0.8183,NORMAL,0,Continue operation and monitoring,dev_run_0,2424.0
380,0.6958,0.7938,NORMAL,0,Continue operation and monitoring,dev_run_0,2423.0
381,0.6336,0.7618,NORMAL,0,Continue operation and monitoring,dev_run_0,2422.0
382,0.5769,0.7248,NORMAL,0,Continue operation and monitoring,dev_run_0,2421.0
383,0.7522,0.7303,NORMAL,0,Continue operation and monitoring,dev_run_0,2420.0
384,1.0874,0.8017,NORMAL,0,Continue operation and monitoring,dev_run_0,2419.0
385,0.7682,0.795,NORMAL,0,Continue operation and monitoring,dev_run_0,2418.0
386,0.8217,0.8003,NORMAL,0,Continue operation and monitoring,dev_run_0,2417.0
387,0.8116,0.8026,NORMAL,0,Continue operation and monitoring,dev_run_0,2416.0
388,9.8306,2.6082,NORMAL,0,Continue operation and monitoring,dev_run_0,2415.0
389,0.8754,2.2616,NORMAL,0,Continue operation and monitoring,dev_run_0,2414.0
390,0.6704,1.9434,NORMAL,0,Continue operation and monitoring,dev_run_0,2413.0
391,0.6868,1.6921,NORMAL,0,Continue operation and monitoring,dev_run_0,2412.0
392,0.9763,1.5489,NORMAL,0,Continue operation and monitoring,dev_run_0,2411.0
393,1.5496,1.549,NORMAL,0,Continue operation and monitoring,dev_run_0,2410.0
394,1.1063,1.4605,NORMAL,0,Continue operation and monitoring,dev_run_0,2409.0
395,1.1844,1.4053,NORMAL,0,Continue operation and monitoring,dev_run_0,2408.0
396,0.8697,1.2982,NORMAL,0,Continue operation and monitoring,dev_run_0,2407.0
397,1.363,1.3111,NORMAL,0,Continue operation and monitoring,dev_run_0,2406.0
398,1.2809,1.3051,NORMAL,0,Continue operation and monitoring,dev_run_0,2405.0
399,1.0478,1.2536,NORMAL,0,Continue operation and monitoring,dev_run_0,2404.0
400,1.37,1.2769,NORMAL,0,Continue operation and monitoring,dev_run_0,2403.0
401,1.7187,1.3652,NORMAL,0,Continue operation and monitoring,dev_run_0,2402.0
402,8.2504,2.7423,NORMAL,0,Continue operation and monitoring,dev_run_0,2401.0
403,0.9867,2.3912,NORMAL,0,Continue operation and monitoring,dev_run_0,2400.0
404,1.1209,2.1371,NORMAL,0,Continue operation and monitoring,dev_run_0,2399.0
405,0.9365,1.897,NORMAL,0,Continue operation and monitoring,dev_run_0,2398.0
406,3.8928,2.2962,NORMAL,0,Continue operation and monitoring,dev_run_0,2397.0
407,8.8226,3.6014,NORMAL,1,Continue operation and monitoring,dev_run_0,2396.0
408,0.9222,3.0656,NORMAL,0,Continue operation and monitoring,dev_run_0,2395.0
409,0.8022,2.6129,NORMAL,0,Continue operation and monitoring,dev_run_0,2394.0
410,1.6841,2.4272,NORMAL,0,Continue operation and monitoring,dev_run_0,2393.0
411,1.0237,2.1465,NORMAL,0,Continue operation and monitoring,dev_run_0,2392.0
412,0.7807,1.8733,NORMAL,0,Continue operation and monitoring,dev_run_0,2391.0
413,24.8524,6.4691,NORMAL,1,Continue operation and monitoring,dev_run_0,2390.0
414,1.1736,5.41,NORMAL,2,Continue operation and monitoring,dev_run_0,2389.0
415,0.8245,4.4929,WARNING,3,Schedule inspection,dev_run_0,2388.0
416,1.163,3.8269,WARNING,4,Schedule inspection,dev_run_0,2387.0
417,1.0696,3.2755,WARNING,0,Schedule inspection,dev_run_0,2386.0
418,0.9704,2.8145,WARNING,0,Schedule inspection,dev_run_0,2385.0
419,1.0139,2.4543,WARNING,0,Schedule inspection,dev_run_0,2384.0
420,9.3567,3.8348,WARNING,1,Schedule inspection,dev_run_0,2383.0
421,69.1371,16.8953,WARNING,2,Schedule inspection,dev_run_0,2382.0
422,1.064,13.729,WARNING,3,Schedule inspection,dev_run_0,2381.0
423,1.0573,11.1947,CRITICAL,4,Prioritize planned maintenance,dev_run_0,2380.0
424,0.9295,9.1416,CRITICAL,5,Prioritize planned maintenance,dev_run_0,2379.0
425,1.3865,7.5906,CRITICAL,6,Prioritize planned maintenance,dev_run_0,2378.0
426,0.8847,6.2494,CRITICAL,7,Prioritize planned maintenance,dev_run_0,2377.0
427,0.9487,5.1893,CRITICAL,8,Prioritize planned maintenance,dev_run_0,2376.0
428,1.0743,4.3663,CRITICAL,9,Prioritize planned maintenance,dev_run_0,2375.0
429,2.2831,3.9497,CRITICAL,10,Prioritize planned maintenance,dev_run_0,2374.0
430,0.7569,3.3111,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2373.0
431,1.0947,2.8678,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2372.0
432,1.1736,2.529,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2371.0
433,1.2386,2.2709,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2370.0
434,1.1189,2.0405,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2369.0
435,1.8346,1.9993,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2368.0
436,1.1013,1.8197,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2367.0
437,1.3074,1.7173,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2366.0
438,0.8813,1.5501,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2365.0
439,1.2694,1.4939,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2364.0
440,1.1023,1.4156,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2363.0
441,1.8886,1.5102,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2362.0
442,2.5627,1.7207,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2361.0
443,2.6671,1.91,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2360.0
444,12.2017,3.9683,CRITICAL,1,Prioritize planned maintenance,dev_run_0,2359.0
445,0.9383,3.3623,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2358.0
446,1.6644,3.0227,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2357.0
447,1.4029,2.6987,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2356.0
448,1.2674,2.4125,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2355.0
449,1.0361,2.1372,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2354.0
450,0.9197,1.8937,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2353.0
451,1.2181,1.7586,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2352.0
452,1.5447,1.7158,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2351.0
453,1.155,1.6036,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2350.0
454,1.0049,1.4839,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2349.0
455,1.0223,1.3916,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2348.0
456,1.0952,1.3323,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2347.0
457,1.0423,1.2743,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2346.0
458,1.1134,1.2421,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2345.0
459,1.2501,1.2437,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2344.0
460,1.176,1.2302,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2343.0
461,1.1219,1.2085,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2342.0
462,1.4322,1.2533,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2341.0
463,1.1058,1.2238,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2340.0
464,0.9132,1.1617,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2339.0
465,1.0087,1.1311,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2338.0
466,1.0015,1.1051,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2337.0
467,2.0505,1.2942,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2336.0
468,1.6269,1.3607,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2335.0
469,1.2858,1.3458,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2334.0
470,1.1602,1.3086,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2333.0
471,1.2014,1.2872,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2332.0
472,1.1163,1.253,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2331.0
473,1.7588,1.3542,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2330.0
474,1.9917,1.4817,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2329.0
475,1.6799,1.5213,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2328.0
476,1.1879,1.4546,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2327.0
477,1.4291,1.4495,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2326.0
478,1.7504,1.5097,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2325.0
479,1.8196,1.5717,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2324.0
480,1.8657,1.6305,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2323.0
481,1.2779,1.56,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2322.0
482,1.3976,1.5275,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2321.0
483,1.2436,1.4707,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2320.0
484,1.2845,1.4335,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2319.0
485,1.3963,1.426,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2318.0
486,1.1741,1.3756,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2317.0
487,1.1843,1.3374,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2316.0
488,1.28,1.3259,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2315.0
489,1.3619,1.3331,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2314.0
490,1.1881,1.3041,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2313.0
491,68.0925,14.6618,CRITICAL,1,Prioritize planned maintenance,dev_run_0,2312.0
492,1.0846,11.9463,CRITICAL,2,Prioritize planned maintenance,dev_run_0,2311.0
493,3.6657,10.2902,CRITICAL,3,Prioritize planned maintenance,dev_run_0,2310.0
494,1.1641,8.465,CRITICAL,4,Prioritize planned maintenance,dev_run_0,2309.0
495,1.0859,6.9892,CRITICAL,5,Prioritize planned maintenance,dev_run_0,2308.0
496,1.7161,5.9346,CRITICAL,6,Prioritize planned maintenance,dev_run_0,2307.0
497,13.2048,7.3886,CRITICAL,7,Prioritize planned maintenance,dev_run_0,2306.0
498,1.2566,6.1622,CRITICAL,8,Prioritize planned maintenance,dev_run_0,2305.0
499,1.2989,5.1895,CRITICAL,9,Prioritize planned maintenance,dev_run_0,2304.0
500,6.3892,5.4295,CRITICAL,10,Prioritize planned maintenance,dev_run_0,2303.0
501,34.2008,11.1837,CRITICAL,11,Prioritize planned maintenance,dev_run_0,2302.0
502,13.1566,11.5783,CRITICAL,12,Prioritize planned maintenance,dev_run_0,2301.0
503,1.2624,9.5151,CRITICAL,13,Prioritize planned maintenance,dev_run_0,2300.0
504,2.2132,8.0547,CRITICAL,14,Prioritize planned maintenance,dev_run_0,2299.0
505,1.7291,6.7896,CRITICAL,15,Prioritize planned maintenance,dev_run_0,2298.0
506,1.1294,5.6576,CRITICAL,16,Prioritize planned maintenance,dev_run_0,2297.0
507,1.9514,4.9163,CRITICAL,17,Prioritize planned maintenance,dev_run_0,2296.0
508,0.9602,4.1251,CRITICAL,18,Prioritize planned maintenance,dev_run_0,2295.0
509,1.4092,3.5819,CRITICAL,19,Prioritize planned maintenance,dev_run_0,2294.0
510,1.3861,3.1428,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2293.0
511,1.2955,2.7733,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2292.0
512,1.2862,2.4759,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2291.0
513,1.0479,2.1903,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2290.0
514,1.5211,2.0564,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2289.0
515,1.0251,1.8502,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2288.0
516,1.0903,1.6982,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2287.0
517,1.5347,1.6655,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2286.0
518,1.1158,1.5556,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2285.0
519,1.7382,1.5921,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2284.0
520,1.1874,1.5112,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2283.0
521,1.1889,1.4467,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2282.0
522,1.3914,1.4356,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2281.0
523,10.7889,3.3063,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2280.0
524,1.1941,2.8838,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2279.0
525,1.2442,2.5559,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2278.0
526,1.1277,2.2703,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2277.0
527,1.829,2.182,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2276.0
528,1.5384,2.0533,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2275.0
529,1.2582,1.8943,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2274.0
530,1.5702,1.8295,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2273.0
531,1.1592,1.6954,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2272.0
532,1.4255,1.6414,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2271.0
533,1.2158,1.5563,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2270.0
534,1.6212,1.5693,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2269.0
535,1.1173,1.4789,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2268.0
536,1.5509,1.4933,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2267.0
537,1.2634,1.4473,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2266.0
538,1.0712,1.3721,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2265.0
539,1.294,1.3565,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2264.0
540,1.3704,1.3593,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2263.0
541,1.1974,1.3269,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2262.0
542,1.1103,1.2836,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2261.0
543,1.1696,1.2608,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2260.0
544,1.3041,1.2695,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2259.0
545,1.1368,1.2429,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2258.0
546,2.3337,1.4611,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2257.0
547,1.2389,1.4166,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2256.0
548,1.1869,1.3707,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2255.0
549,1.5586,1.4083,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2254.0
550,1.4056,1.4077,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2253.0
551,1.8298,1.4922,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2252.0
552,1.1178,1.4173,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2251.0
553,1.5173,1.4373,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2250.0
554,1.2918,1.4082,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2249.0
555,1.0997,1.3465,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2248.0
556,1.0922,1.2956,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2247.0
557,1.0351,1.2435,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2246.0
558,1.1687,1.2286,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2245.0
559,24.5956,5.902,CRITICAL,1,Prioritize planned maintenance,dev_run_0,2244.0
560,13.0516,7.3319,CRITICAL,2,Prioritize planned maintenance,dev_run_0,2243.0
561,1.4738,6.1603,CRITICAL,3,Prioritize planned maintenance,dev_run_0,2242.0
562,1.2608,5.1804,CRITICAL,4,Prioritize planned maintenance,dev_run_0,2241.0
563,1.3124,4.4068,CRITICAL,5,Prioritize planned maintenance,dev_run_0,2240.0
564,1.3316,3.7917,CRITICAL,6,Prioritize planned maintenance,dev_run_0,2239.0
565,1.2059,3.2746,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2238.0
566,1.805,2.9807,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2237.0
567,1.0972,2.604,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2236.0
568,1.2929,2.3418,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2235.0
569,1.1513,2.1037,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2234.0
570,1.3161,1.9461,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2233.0
571,1.3078,1.8185,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2232.0
572,1.6335,1.7815,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2231.0
573,1.1805,1.6613,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2230.0
574,1.2798,1.585,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2229.0
575,1.4002,1.548,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2228.0
576,1.6752,1.5735,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2227.0
577,1.2909,1.5169,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2226.0
578,1.085,1.4306,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2225.0
579,1.3102,1.4065,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2224.0
580,1.2114,1.3675,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2223.0
581,1.1878,1.3315,CRITICAL,0,Prioritize planned maintenance,dev_run_0,2222.0
